transaction_id,account_no,transaction_timestamp,deposit_amt,withdrawal_amt,balance_amt,chq_no,transaction_details,value_date,transaction_sector,bank_id,transaction_status
da1f7296-58df-446e-b6cf-116c3c8ca41b,409000000000,2025-04-25 21:50:45,∅,$1475.77,$157967.11,∅,CR818417353932/RMCPL09185/0,#NULL!,Internal Fund Transfer,9,SUCCESS
330e96ff-3d54-4c7e-84e8-2574dc85fafb,8150771,2025-04-22 22:23:37,∅,$1419.79,$161474.71,A56399,FDRL/INTERNAL FUND TRANSFER,2025-04-22,Retail,9,SUCCESS
500a27aa-ed94-4912-a5c5-0b8ba1f61927,7846861,2025-04-29 14:52:00,$1851.54,∅,$84204.07,∅,CR818417353932/RMCPL09185/0,#NULL!,Other,9,SUCCESS
2a951ae7-88e3-4648-bcdb-550938aba047,6413267,2025-04-22 15:16:16,∅,$663.66,$36636.33,A33258,RTGS/SBINH15313143813/Indfor,#NULL!,Internal Fund Transfer,9,SUCCESS
b38e6f46-1d43-4761-a162-938d72d11de6,3995163,2025-04-28 23:05:19,∅,$81.84,$130573.55,A63704,CR818417353932/RMCPL09185/0,2025-04-28,Internal Fund Transfer,9,SUCCESS
fe740afc-bd04-46ef-993a-fff06a980fbd,8404147,2025-04-29 18:43:08,$1236.28,∅,$97505.04,∅,FUTURE RETAIL LIMITED (OW,2025-04-29,Retail,9,SUCCESS
0108f826-3a38-4069-8354-ce0c698d3be2,3631199,2025-04-29 15:50:15,$652.98,∅,$193252.61,A89353,FDRL/INTERNAL FUND TRANSFER,2025-04-29,Other,9,SUCCESS
fa0ec268-8d22-4075-b805-688f9c9c110a,409000000000,2025-04-23 05:13:44,∅,$141.87,$75848.16,∅,RTGS/SBINH15313143813/Indfor,2025-04-23,Internal Fund Transfer,9,SUCCESS
e82f652c-22a5-44db-8af0-8cd68ab88c7d,7193875,2025-04-29 18:23:56,$340.33,∅,$33636.28,A41350,CR818417353932/RMCPL09185/0,2025-04-29,Internal Fund Transfer,9,SUCCESS
b85ea8eb-a84c-43d4-a043-3997639b9ae3,409000000000,2025-04-28 18:21:31,∅,$774.01,$81367.12,∅,RTGS/SBINH15313143813/Indfor,2025-04-28,Other,9,SUCCESS
713d0725-4bbe-457f-bec4-4b80220aedab,409000000000,2025-04-27 03:32:20,∅,$825.47,$102366.71,∅,Indiaforensic NFS SETT 09-01-201,2025-04-27,Cash deposit,9,SUCCESS
8029278d-9aad-472c-8e61-8b351ea1fd13,3839173,2025-04-27 02:13:20,∅,$481.85,$161282.06,∅,CR818417353932/RMCPL09185/0,2025-04-27,Retail,9,SUCCESS
87f5dbe2-324b-440c-b316-79e7493925ae,409000000000,2025-04-26 11:30:38,∅,$255.77,$105820.52,A77779,BEAT CASH PICKP 13327403,2025-04-26,Retail,9,SUCCESS
5deb3bbd-42cd-487d-a72c-5942a9b5f36b,9890990,2025-04-23 02:13:47,∅,$1480.43,$199578.13,A58190,CR818417353932/RMCPL09185/0,#NULL!,Cash deposit,9,SUCCESS
73bae5b2-73c7-4651-9ee5-e174b8999b42,409000000000,2025-04-25 19:10:19,$559.72,∅,$129517.77,A16058,Indiaforensic NFS SETT 09-01-201,#NULL!,Retail,9,PENDING
bb4214d2-f24d-4742-be72-a956bd93f4e2,409000000000,2025-04-24 14:24:58,∅,$1330.76,$166537.82,∅,NEFT/N162160160752240/Indfor,#NULL!,Retail,9,SUCCESS
47d55b5d-5865-4f2c-93d3-846e92268e4b,3453523,2025-04-28 18:51:08,$66.88,∅,$142837.04,A15746,RTGS/SBINH15313143813/Indfor,#NULL!,Internal Fund Transfer,9,FAIL
46254348-012d-42d7-92b9-610ac08ecef2,409000000000,2025-04-24 00:05:01,$1715.44,∅,$159552.04,A22838,Indiaforensic NFS SETT 09-01-201,2025-04-24,Internal Fund Transfer,9,SUCCESS
6e559d89-88ff-4777-9915-dbd3bbdf2cd9,409000000000,2025-04-23 05:21:25,$1903.04,∅,$102901.83,A54029,FUTURE RETAIL LIMITED (OW,#NULL!,Internal Fund Transfer,9,SUCCESS
a54a99b3-e4d2-4a1b-b400-4281399c2519,8979898,2025-04-25 18:20:33,∅,$1024.85,$45328.0,∅,CR818417353932/RMCPL09185/0,2025-04-25,Retail,9,SUCCESS
e176137e-f910-47b8-bf97-84d614954d2b,409000000000,2025-04-26 22:04:28,$1597.89,∅,$29805.52,A12566,Indiaforensic NFS SETT 09-01-201,2025-04-26,Internal Fund Transfer,9,SUCCESS
f94e99a9-57c0-41d8-8e78-ae236a3fac97,5427252,2025-04-22 21:10:30,∅,$1472.89,$149073.73,A85555,BEAT CASH PICKP 13327403,#NULL!,Other,9,FAIL
19097b65-9962-48bd-9709-d0e32bb45c30,8528024,2025-04-24 01:10:02,∅,$1306.06,$174148.17,∅,FDRL/INTERNAL FUND TRANSFER,#NULL!,Other,9,SUCCESS
917f2e0e-8f45-4dd0-86b9-320bd4f5a193,3339419,2025-04-29 04:30:56,$1481.06,∅,$5052.47,∅,FUTURE RETAIL LIMITED (OW,2025-04-29,Other,9,SUCCESS
e28a0d1c-425a-4f25-811a-45b8a0aa6211,409000000000,2025-04-27 20:31:43,$574.44,∅,$34882.91,∅,RTGS/SBINH15313143813/Indfor,2025-04-27,Retail,9,SUCCESS
9eee7158-f124-4d4e-8f99-762786c4d6eb,8925443,2025-04-28 07:18:12,∅,$232.43,$130279.79,A80715,FUTURE RETAIL LIMITED (OW,#NULL!,Cash deposit,9,SUCCESS
907b81f9-c717-4400-a85b-d3682dc95484,7435999,2025-04-27 12:44:36,∅,$31.52,$23342.72,A58296,FUTURE RETAIL LIMITED (OW,#NULL!,Other,9,SUCCESS
8f6f34ed-6718-4779-9ea7-094f5a01ba2f,409000000000,2025-04-28 22:54:11,∅,$1007.81,$6876.63,∅,FUTURE RETAIL LIMITED (OW,#NULL!,Retail,9,SUCCESS
a4fb4fd0-e0ed-4241-b433-722a7490bf22,409000000000,2025-04-28 15:42:36,∅,$925.88,$24512.38,A73863,FUTURE RETAIL LIMITED (OW,2025-04-28,Retail,9,SUCCESS
2bdbd993-7deb-4613-aa98-9f12ba0bb666,9754950,2025-04-28 11:21:05,∅,$678.45,$160613.41,A23374,FUTURE RETAIL LIMITED (OW,2025-04-28,Other,9,SUCCESS
b859db45-d2a2-46ac-8340-de5ed9c97708,409000000000,2025-04-23 18:15:05,∅,$204.66,$139784.49,A15222,Indiaforensic NFS SETT 09-01-201,2025-04-23,Internal Fund Transfer,9,SUCCESS
5c078e4c-fb58-41a2-a5e6-cc7844a1e198,409000000000,2025-04-25 07:29:37,∅,$986.09,$182175.69,∅,FDRL/INTERNAL FUND TRANSFER,2025-04-25,Internal Fund Transfer,9,SUCCESS
da95db61-7a44-4ea9-bfa0-aab876298263,8935285,2025-04-26 17:40:22,∅,$1481.06,$97168.64,∅,FUTURE RETAIL LIMITED (OW,2025-04-26,Retail,9,SUCCESS
7c47c871-b4ad-47e5-aa7e-d243858809a1,8891555,2025-04-26 19:18:40,∅,$818.85,$166280.28,A84612,Indiaforensic NFS SETT 09-01-201,#NULL!,Retail,9,SUCCESS
69d117a0-c178-47fc-a20c-37674e8019e5,409000000000,2025-04-29 11:53:30,$1537.06,∅,$92749.5,A93349,FUTURE RETAIL LIMITED (OW,2025-04-29,Retail,9,SUCCESS
633a3edf-e167-4097-b49e-4824dbd5242a,409000000000,2025-04-28 13:20:27,∅,$1346.61,$6986.7,A47699,Indiaforensic NFS SETT 09-01-201,2025-04-28,Internal Fund Transfer,9,FAIL
18e845fc-8cc6-44ef-b6f0-52bb459f531e,409000000000,2025-04-23 15:14:28,∅,$1105.32,$185738.89,∅,CR818417353932/RMCPL09185/0,2025-04-23,Other,9,SUCCESS
a0a9e2ae-5cff-4e01-8ba1-95727e4ffaee,4361381,2025-04-24 12:43:23,∅,$390.64,$74225.16,A82447,FUTURE RETAIL LIMITED (OW,2025-04-24,Internal Fund Transfer,9,SUCCESS
8635a31d-850d-4674-b88e-2469187259a3,1088275,2025-04-23 17:17:15,∅,$414.43,$148033.08,∅,BEAT CASH PICKP 13327403,#NULL!,Retail,9,SUCCESS
8442aafe-7293-43a9-8505-eeb7f84f7539,409000000000,2025-04-26 11:37:28,∅,$255.83,$78220.65,A95239,FDRL/INTERNAL FUND TRANSFER,2025-04-26,Retail,9,SUCCESS
