transaction_id,account_no,transaction_timestamp,deposit_amt,withdrawal_amt,balance_amt,chq_no,transaction_details,value_date,transaction_sector,bank_id,transaction_status
47bbac98-06ae-4b91-a21d-1ee1d49f6a41,3066004,2025-04-23 22:46:33,∅,$536.46,$192248.61,∅,Indiaforensic NFS SETT 09-01-201,2025-04-23,Cash deposit,9,SUCCESS
335f4d72-eceb-4eda-89b8-6f162ab1acc1,4712408,2025-04-27 19:11:19,$1843.19,∅,$86875.82,∅,NEFT/N162160160752240/Indfor,#NULL!,Internal Fund Transfer,9,SUCCESS
ae537f2c-a856-47f7-b86f-48cafc60fc4a,409000000000,2025-04-28 01:53:22,$258.77,∅,$109531.79,∅,RTGS/SBINH15313143813/Indfor,#NULL!,Cash deposit,9,SUCCESS
98afbafb-6edd-42ad-82f9-76792c268d64,7204938,2025-04-24 07:01:48,∅,$715.92,$164666.04,A74145,Indiaforensic NFS SETT 09-01-201,#NULL!,Cash deposit,9,SUCCESS
851f0781-2329-4680-b644-9255fe0fde4d,5205973,2025-04-29 09:21:51,∅,$155.83,$99595.9,A14655,RTGS/SBINH15313143813/Indfor,2025-04-29,Other,9,SUCCESS
9b44e377-8f43-499d-aa5d-ccd4b8efb336,9547656,2025-04-28 23:18:27,∅,$536.48,$186382.49,A42455,CR818417353932/RMCPL09185/0,2025-04-28,Other,9,SUCCESS
e373350e-26e3-4361-8686-0019bc336e8d,409000000000,2025-04-29 07:46:41,∅,$464.61,$143725.89,∅,Indiaforensic NFS SETT 09-01-201,#NULL!,Other,9,SUCCESS
1285aa27-aff1-4e13-8cb7-0a92a7c91059,409000000000,2025-04-30 08:07:27,∅,$1370.17,$108721.47,∅,CR818417353932/RMCPL09185/0,#NULL!,Internal Fund Transfer,9,SUCCESS
aa7b1f48-c7a3-40a9-a4c7-95185280d57a,5468194,2025-04-26 05:59:54,$1357.11,∅,$182323.84,∅,RTGS/SBINH15313143813/Indfor,#NULL!,Internal Fund Transfer,9,SUCCESS
1e5bc987-720a-4528-963d-d608e2966eeb,409000000000,2025-04-25 15:56:11,∅,$563.33,$143782.65,∅,BEAT CASH PICKP 13327403,#NULL!,Cash deposit,9,SUCCESS
455ae926-3d13-41f1-920f-c2838364a8f5,409000000000,2025-04-24 21:18:22,$1544.16,∅,$6311.7,A50839,RTGS/SBINH15313143813/Indfor,#NULL!,Cash deposit,9,SUCCESS
13a93193-74b4-4c53-ad43-ae5fa2645e38,4908960,2025-04-25 07:12:29,$1981.43,∅,$187229.02,A21864,RTGS/SBINH15313143813/Indfor,2025-04-25,Internal Fund Transfer,9,SUCCESS
07bd527e-0bc7-47da-9a74-9352f1de4ef8,409000000000,2025-04-23 22:35:46,$636.5,∅,$44175.57,A88771,RTGS/SBINH15313143813/Indfor,#NULL!,Internal Fund Transfer,9,SUCCESS
176c8242-1b4d-491c-9562-76ba2d8fd7c5,409000000000,2025-04-28 04:22:20,∅,$1354.47,$183949.77,∅,Indiaforensic NFS SETT 09-01-201,#NULL!,Other,9,SUCCESS
dac14593-d135-4c86-830d-8a356ecc5038,409000000000,2025-04-25 00:16:22,∅,$1043.92,$159802.15,A30365,RTGS/SBINH15313143813/Indfor,#NULL!,Cash deposit,9,SUCCESS
34a6f0f7-84a1-415b-aa72-dc6e8e91621d,7069875,2025-04-28 22:59:34,$1386.9,∅,$64681.04,A17218,RTGS/SBINH15313143813/Indfor,#NULL!,Other,9,SUCCESS
2a78bdd0-bc2b-469a-a94d-a67735d7b01b,5174388,2025-04-28 01:03:44,∅,$1203.09,$56074.68,∅,BEAT CASH PICKP 13327403,#NULL!,Other,9,SUCCESS
da4dc3d1-adef-41e5-b7f0-9fdba048c758,1111550,2025-04-22 16:31:27,∅,$295.5,$11636.79,A98570,FUTURE RETAIL LIMITED (OW,2025-04-22,Cash deposit,9,SUCCESS
6f57ec18-ba6b-494e-bceb-9f4bdeb8a5a7,7203731,2025-04-27 15:24:46,$1701.46,∅,$199746.71,A96410,CR818417353932/RMCPL09185/0,#NULL!,Internal Fund Transfer,9,SUCCESS
a6b1e15f-9a13-44a6-a35f-dc6d3a70322d,409000000000,2025-04-26 14:06:45,∅,$1306.93,$113022.97,∅,BEAT CASH PICKP 13327403,#NULL!,Internal Fund Transfer,9,SUCCESS
5e4851e4-b411-4c20-b3c1-a3c1802aafd9,4409343,2025-04-27 14:05:47,∅,$634.14,$94404.53,∅,FDRL/INTERNAL FUND TRANSFER,#NULL!,Retail,9,SUCCESS
5e7a7988-0bfb-4081-b6de-60a234f899a4,409000000000,2025-04-27 03:50:29,∅,$942.51,$140103.7,∅,FDRL/INTERNAL FUND TRANSFER,#NULL!,Cash deposit,9,SUCCESS
c952222b-9408-4525-a3f9-3bcc475f1a60,409000000000,2025-04-30 06:03:53,∅,$576.79,$145344.85,∅,Indiaforensic NFS SETT 09-01-201,#NULL!,Retail,9,PENDING
a3e2dba1-f7e6-4350-a76b-ed9c887289f2,409000000000,2025-04-24 23:17:19,∅,$1109.69,$174944.67,∅,BEAT CASH PICKP 13327403,#NULL!,Retail,9,SUCCESS
a4a3e5d2-789b-4ac3-aa7e-8a0b75ee035c,7618993,2025-04-26 23:52:21,$1338.34,∅,$151465.63,∅,Indiaforensic NFS SETT 09-01-201,#NULL!,Retail,9,SUCCESS
ca789647-ed59-45f8-8077-6de1368a53b7,6617013,2025-04-24 21:08:58,$147.86,∅,$117981.04,∅,BEAT CASH PICKP 13327403,#NULL!,Internal Fund Transfer,9,SUCCESS
61779b73-b789-4190-b10b-dacd3bc219b2,409000000000,2025-04-28 12:53:07,∅,$265.74,$140706.1,∅,FUTURE RETAIL LIMITED (OW,2025-04-28,Retail,9,REVERSED
1f8a1fe1-6055-4aae-aab6-4f22dce5a094,8331631,2025-04-22 20:43:39,$1800.11,∅,$67854.18,∅,FUTURE RETAIL LIMITED (OW,2025-04-22,Internal Fund Transfer,9,PENDING
45830f64-54db-4121-9cda-81175618735f,409000000000,2025-04-26 11:12:48,$903.89,∅,$81347.83,∅,RTGS/SBINH15313143813/Indfor,#NULL!,Retail,9,SUCCESS
3735fa23-7ceb-4957-aec1-161b3ec64cb2,409000000000,2025-04-23 18:00:19,$415.49,∅,$29009.3,∅,NEFT/N162160160752240/Indfor,2025-04-23,Retail,9,SUCCESS
3549209a-50c7-4d6c-a7f9-4e6b2a524d3c,3071435,2025-04-28 21:42:29,∅,$63.13,$50645.0,A52434,RTGS/SBINH15313143813/Indfor,#NULL!,Retail,9,SUCCESS
3d94a3f8-3b37-402d-828a-3d1772e7fa3e,8968042,2025-04-26 16:54:16,$1046.57,∅,$68971.12,∅,RTGS/SBINH15313143813/Indfor,2025-04-26,Internal Fund Transfer,9,SUCCESS
e44aa952-6878-4c0f-9fa9-9ab3185e760f,409000000000,2025-04-23 20:11:18,$600.52,∅,$140733.49,∅,RTGS/SBINH15313143813/Indfor,2025-04-23,Retail,9,SUCCESS
c15087a2-884d-4c40-b039-6fc5ae4f6f79,2964069,2025-04-27 08:00:38,$971.82,∅,$5333.18,A58758,FDRL/INTERNAL FUND TRANSFER,2025-04-27,Other,9,REVERSED
7cc0ff23-4635-4c95-9524-4017b7f1b72b,409000000000,2025-04-22 18:06:46,∅,$8.86,$169953.66,∅,CR818417353932/RMCPL09185/0,2025-04-22,Cash deposit,9,SUCCESS
359677ee-f3af-445c-81bd-ae422e39238c,4157228,2025-04-29 12:57:25,∅,$91.33,$6053.44,∅,CR818417353932/RMCPL09185/0,#NULL!,Internal Fund Transfer,9,PENDING
1cc8eb01-217c-42fb-a19e-b3c21affc966,409000000000,2025-04-24 02:11:15,$249.5,∅,$193643.35,∅,RTGS/SBINH15313143813/Indfor,2025-04-24,Cash deposit,9,SUCCESS
86d0ddd5-5951-4b8f-b4d0-e34fc4950516,409000000000,2025-04-24 18:37:03,$921.31,∅,$96104.06,A69328,RTGS/SBINH15313143813/Indfor,2025-04-24,Internal Fund Transfer,9,SUCCESS
b5e0a214-935a-4412-93bc-a760da43f9a4,4464605,2025-04-29 05:05:43,∅,$1497.13,$85715.61,A70479,BEAT CASH PICKP 13327403,2025-04-29,Internal Fund Transfer,9,SUCCESS
861d1b8e-ce99-4476-bb3e-f64d8d8b3358,5867424,2025-04-29 19:31:18,$775.88,∅,$133579.84,∅,BEAT CASH PICKP 13327403,#NULL!,Cash deposit,9,SUCCESS
2483622f-7476-48b6-9cf7-398ad60bb6b2,409000000000,2025-04-29 07:20:21,$1693.23,∅,$187956.7,A41223,BEAT CASH PICKP 13327403,2025-04-29,Other,9,SUCCESS
dc048bc1-f456-41ad-a67e-87c120f74f29,8776454,2025-04-24 01:15:27,∅,$906.33,$85191.38,∅,NEFT/N162160160752240/Indfor,#NULL!,Other,9,SUCCESS
b5eca816-3b3e-48e3-9a75-2f23b42794d1,9030999,2025-04-23 16:00:24,∅,$140.29,$94902.6,A20732,FUTURE RETAIL LIMITED (OW,#NULL!,Cash deposit,9,PENDING
c5f67fd7-71dd-47af-b156-7faf2e2e8f6a,1667021,2025-04-30 02:53:05,$439.54,∅,$62001.04,∅,Indiaforensic NFS SETT 09-01-201,#NULL!,Other,9,SUCCESS
3a18b7cb-d10e-49fe-93c7-e055a204b151,409000000000,2025-04-24 10:17:41,$1052.07,∅,$159295.95,∅,BEAT CASH PICKP 13327403,#NULL!,Cash deposit,9,PENDING
9dabe7f3-f3d6-4ba5-839b-a283ed8dc62e,6489936,2025-04-28 08:01:45,$548.91,∅,$23791.11,A40554,Indiaforensic NFS SETT 09-01-201,#NULL!,Internal Fund Transfer,9,SUCCESS
f042db10-7ee9-477b-b764-e40f6bd1bfa9,409000000000,2025-04-25 00:59:09,$505.51,∅,$35165.16,A34377,CR818417353932/RMCPL09185/0,#NULL!,Other,9,SUCCESS
77336a38-ae22-4e0a-89bb-283e78c72f09,2670398,2025-04-22 23:29:50,∅,$1118.22,$169572.63,∅,RTGS/SBINH15313143813/Indfor,2025-04-22,Retail,9,SUCCESS
ed93c6ce-31c4-4974-b861-3a6843067b1b,409000000000,2025-04-23 02:39:41,∅,$1446.87,$83036.33,∅,CR818417353932/RMCPL09185/0,#NULL!,Internal Fund Transfer,9,SUCCESS
ef76f7a4-41f4-41ab-bb18-2940e4c71d62,9038517,2025-04-24 11:43:57,∅,$1029.14,$183845.87,A14791,NEFT/N162160160752240/Indfor,2025-04-24,Cash deposit,9,SUCCESS
d4ff01ac-00d2-4137-b415-7d5badd56669,3749284,2025-04-26 05:15:13,$102.94,∅,$183827.06,A19708,NEFT/N162160160752240/Indfor,2025-04-26,Cash deposit,9,SUCCESS
01ba2d5b-1e79-44ac-90c4-9248f8af8184,409000000000,2025-04-27 17:26:07,$63.44,∅,$166623.8,A70356,BEAT CASH PICKP 13327403,2025-04-27,Retail,9,FAIL
bde4f502-8367-4ee5-a8e1-51c115ab7433,5833561,2025-04-30 08:05:18,∅,$1195.01,$111401.99,A31892,CR818417353932/RMCPL09185/0,2025-04-30,Other,9,SUCCESS
02202689-d1bd-4f98-b30f-a11bf654de24,409000000000,2025-04-22 18:13:30,∅,$279.25,$35232.69,A37657,FUTURE RETAIL LIMITED (OW,2025-04-22,Internal Fund Transfer,9,SUCCESS
cd5e7812-75fa-4c09-b874-726eed16aebd,1819808,2025-04-25 16:40:25,$1629.27,∅,$26389.71,A80559,FDRL/INTERNAL FUND TRANSFER,#NULL!,Cash deposit,9,SUCCESS
7e879da6-1316-4f63-ab78-806870931572,5005607,2025-04-27 12:53:20,$48.1,∅,$119758.16,∅,CR818417353932/RMCPL09185/0,#NULL!,Cash deposit,9,SUCCESS
b5f3d639-d651-42cd-a45a-2fc3b05b08ed,409000000000,2025-04-27 23:00:38,$1637.44,∅,$78023.47,A39955,BEAT CASH PICKP 13327403,#NULL!,Internal Fund Transfer,9,SUCCESS
2b36fe3d-2d40-4e36-84dd-4e7ccfdf73dd,7339569,2025-04-28 21:53:47,$85.56,∅,$172012.65,∅,RTGS/SBINH15313143813/Indfor,2025-04-28,Cash deposit,9,SUCCESS
66391220-4ca9-436b-90ad-388f3a2e5c65,409000000000,2025-04-27 09:32:52,∅,$1331.04,$108481.69,A16856,Indiaforensic NFS SETT 09-01-201,#NULL!,Cash deposit,9,SUCCESS
47de1951-0fa5-4a6c-b136-b9b59f7fd9a2,409000000000,2025-04-28 03:25:55,$1080.89,∅,$141198.45,∅,CR818417353932/RMCPL09185/0,#NULL!,Cash deposit,9,SUCCESS
f59ef73c-af6e-418c-b9be-8a959d5e1530,409000000000,2025-04-26 06:05:28,∅,$1089.33,$146963.19,∅,Indiaforensic NFS SETT 09-01-201,#NULL!,Other,9,SUCCESS
48f001ef-1702-48a9-b354-9aee2b8de6ea,409000000000,2025-04-27 02:21:15,$636.05,∅,$186025.56,∅,FUTURE RETAIL LIMITED (OW,2025-04-27,Cash deposit,9,SUCCESS
